38 82 81.918402 0
38 83 82.917557 0
38 84 83.913425 0.56
38 85 84.912933 0
38 86 85.9092602 9.86
38 87 86.9088771 7.00
38 88 87.9056121 82.58
38 89 88.9074507 0
38 90 89.907738 0
38 91 90.910203 0
38 92 91.911038 0
38 93 92.914026 0
38 94 93.915361 0
38 95 94.919359 0
38 96 95.921697 0
38 97 96.926153 0
38 98 97.928453 0
38 99 98.93324 0
38 100 99.93535 0
38 101 100.94052 0
38 102 101.94302 0
38 103 102.94895 0
38 104 103.95233 0
38 105 104.95858 0
39 76 75.95845 0
39 77 76.94965 0
39 78 77.94361 0
39 79 78.93735 0
39 80 79.93428 0
39 81 80.92913 0
39 82 81.92679 0
39 83 82.92235 0
39 84 83.92039 0
39 85 84.916433 0
39 86 85.914886 0
39 87 86.9108757 0
39 88 87.9095011 0
39 89 88.9058483 100
39 90 89.9071519 0
39 91 90.907305 0
39 92 91.908949 0
39 93 92.909583 0
39 94 93.911595 0
39 95 94.912821 0
39 96 95.915891 0
39 97 96.918134 0
39 98 97.922203 0
39 99 98.924636 0
39 100 99.92776 0
39 101 100.93031 0
39 102 101.93356 0
39 103 102.93673 0
39 104 103.94105 0
39 105 104.94487 0
39 106 105.94979 0
39 107 106.95414 0
39 108 107.95948 0
40 78 77.95523 0
40 79 78.94916 0
40 80 79.9404 0
40 81 80.93721 0
40 82 81.93109 0
40 83 82.92865 0
40 84 83.92325 0
40 85 84.92147 0
40 86 85.91647 0
40 87 86.914816 0
40 88 87.910227 0
40 89 88.90889 0
40 90 89.9047044 51.45
40 91 90.9056458 11.22
40 92 91.9050408 17.15
40 93 92.906476 0
40 94 93.9063152 17.38
40 95 94.9080426 0
40 96 95.9082734 2.80
40 97 96.9109531 0
40 98 97.912735 0
40 99 98.916512 0
40 100 99.91776 0
40 101 100.92114 0
40 102 101.92298 0
40 103 102.9266 0
40 104 103.92878 0
40 105 104.93305 0
40 106 105.93591 0
40 107 106.94075 0
40 108 107.94396 0
40 109 108.94924 0
40 110 109.95287 0
41 81 80.94903 0
41 82 81.94313 0
41 83 82.93671 0
41 84 83.93357 0
41 85 84.92791 0
41 86 85.92504 0
41 87 86.92036 0
41 88 87.91833 0
41 89 88.913418 0
41 90 89.911265 0
41 91 90.906996 0
41 92 91.907194 0
41 93 92.9063781 100
41 94 93.9072839 0
41 95 94.9068358 0
41 96 95.908101 0
41 97 96.9080986 0
41 98 97.910328 0
41 99 98.911618 0
41 100 99.914182 0
41 101 100.915252 0
41 102 101.91804 0
41 103 102.91914 0
41 104 103.92246 0
41 105 104.92394 0
41 106 105.92797 0
41 107 106.93031 0
41 108 107.93484 0
41 109 108.93763 0
41 110 109.94244 0
41 111 110.94565 0
41 112 111.95083 0
41 113 112.9547 0
42 83 82.94874 0
42 84 83.94009 0
42 85 84.93655 0
42 86 85.9307 0
42 87 86.92733 0
42 88 87.921953 0
42 89 88.91948 0
42 90 89.913937 0
42 91 90.91175 0
42 92 91.906811 14.84
42 93 92.906813 0
42 94 93.9050883 9.25
42 95 94.9058421 15.92
42 96 95.9046795 16.68
42 97 96.9060215 9.55
42 98 97.9054082 24.13
42 99 98.9077119 0
42 100 99.907477 9.63
42 101 100.910347 0
42 102 101.910297 0
42 103 102.91321 0
42 104 103.91376 0
42 105 104.91697 0
42 106 105.918137 0
42 107 106.92169 0
42 108 107.92345 0
42 109 108.92781 0
42 110 109.92973 0
42 111 110.93441 0
42 112 111.93684 0
42 113 112.94188 0
42 114 113.94492 0
42 115 114.95029 0
43 85 84.94883 0
43 86 85.94288 0
43 87 86.93653 0
43 88 87.93268 0
43 89 88.92717 0
43 90 89.92356 0
43 91 90.91843 0
43 92 91.91526 0
43 93 92.910249 0
43 94 93.909657 0
43 95 94.907657 0
43 96 95.907871 0
43 97 96.906365 0
43 98 97.907216 0
43 99 98.9062547 0
43 100 99.9076578 0
43 101 100.907315 0
43 102 101.909215 0
43 103 102.909181 0
43 104 103.91145 0
43 105 104.91166 0
43 106 105.914358 0
43 107 106.91508 0
43 108 107.91846 0
43 109 108.91998 0
43 110 109.92382 0
43 111 110.92569 0
43 112 111.92915 0
43 113 112.93159 0
43 114 113.93588 0
43 115 114.93869 0
43 116 115.94337 0
43 117 116.94648 0
43 118 117.95148 0
44 87 86.94918 0
44 88 87.94026 0
44 89 88.93611 0
44 90 89.92989 0
44 91 90.92629 0
44 92 91.92012 0
44 93 92.91705 0
44 94 93.91136 0
44 95 94.910413 0
44 96 95.907598 5.54
44 97 96.907555 0
44 98 97.905287 1.87
44 99 98.9059393 12.76
44 100 99.9042195 12.60
44 101 100.9055821 17.06
44 102 101.9043493 31.55
44 103 102.9063238 0
44 104 103.905433 18.62
44 105 104.907753 0
44 106 105.907329 0
44 107 106.90991 0
44 108 107.91017 0
44 109 108.9132 0
44 110 109.91414 0
44 111 110.9177 0
44 112 111.91897 0
44 113 112.92249 0
44 114 113.92428 0
44 115 114.92869 0
44 116 115.93081 0
44 117 116.93558 0
44 118 117.93782 0
44 119 118.94284 0
44 120 119.94531 0
45 89 88.94884 0
45 90 89.94287 0
45 91 90.93655 0
45 92 91.93198 0
45 93 92.92574 0
45 94 93.9217 0
45 95 94.9159 0
45 96 95.914461 0
45 97 96.91134 0
45 98 97.910708 0
45 99 98.908132 0
45 100 99.908122 0
45 101 100.906164 0
45 102 101.906843 0
45 103 102.905504 100
45 104 103.906656 0
45 105 104.905694 0
45 106 105.907287 0
45 107 106.906748 0
45 108 107.90873 0
45 109 108.908737 0
45 110 109.91114 0
45 111 110.91159 0
45 112 111.91439 0
45 113 112.91553 0
45 114 113.91881 0
45 115 114.92033 0
45 116 115.92406 0
45 117 116.92598 0
45 118 117.93007 0
45 119 118.93211 0
45 120 119.93641 0
45 121 120.93872 0
45 122 121.94321 0
46 91 90.94911 0
46 92 91.94042 0
46 93 92.93591 0
46 94 93.92877 0
46 95 94.92469 0
46 96 95.91816 0
46 97 96.91648 0
46 98 97.912721 0
46 99 98.911768 0
46 100 99.908506 0
46 101 100.908289 0
46 102 101.905609 1.02
46 103 102.906087 0
46 104 103.904036 11.14
46 105 104.905085 22.33
46 106 105.903486 27.33
46 107 106.905133 0
46 108 107.903892 26.46
46 109 108.90595 0
46 110 109.905153 11.72
46 111 110.907671 0
46 112 111.907314 0
46 113 112.91015 0
46 114 113.910363 0
46 115 114.91368 0
46 116 115.91416 0
46 117 116.91784 0
46 118 117.91898 0
46 119 118.92311 0
46 120 119.92469 0
46 121 120.92887 0
46 122 121.93055 0
46 123 122.93493 0
46 124 123.93688 0
47 93 92.94978 0
47 94 93.94278 0
47 95 94.93548 0
47 96 95.93068 0
47 97 96.92397 0
47 98 97.92157 0
47 99 98.9176 0
47 100 99.9161 0
47 101 100.9128 0
47 102 101.91169 0
47 103 102.908973 0
47 104 103.908629 0
47 105 104.906529 0
47 106 105.906669 0
47 107 106.905097 51.839
47 108 107.905956 0
47 109 108.904752 48.161
47 110 109.906107 0
47 111 110.905291 0
47 112 111.907005 0
47 113 112.906567 0
47 114 113.908804 0
47 115 114.90876 0
47 116 115.91136 0
47 117 116.91168 0
47 118 117.91458 0
47 119 118.91567 0
47 120 119.91879 0
47 121 120.91985 0
47 122 121.92353 0
47 123 122.9249 0
47 124 123.92864 0
47 125 124.93043 0
47 126 125.9345 0
47 127 126.93677 0
47 128 127.94117 0
47 129 128.94369 0
47 130 129.95045 0
48 95 94.94987 0
48 96 95.93977 0
48 97 96.93494 0
48 98 97.9274 0
48 99 98.92501 0
48 100 99.92029 0
48 101 100.91868 0
48 102 101.91446 0
48 103 102.913419 0
48 104 103.909849 0
48 105 104.909468 0
48 106 105.906459 1.25
48 107 106.906618 0
48 108 107.904184 0.89
48 109 108.904982 0
48 110 109.9030021 12.49
48 111 110.9041781 12.80
48 112 111.9027578 24.13
48 113 112.9044017 12.22
48 114 113.9033585 28.73
48 115 114.905431 0
